"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"153",8206.28130562056,0.652538170101742,0.184953360580973,3.5454269035663,0.000391977687261242,0.0365846264247722,"ENSMUSG00000024810.16","ENSMUSG00000024810","Il33"
"154",523.269620940583,0.747068598537543,0.223206957465428,3.5448513876916,0.000392834504909701,0.0365846264247722,"ENSMUSG00000067736.2","ENSMUSG00000067736","Gm10222"
"155",2007.83532284707,0.672340643385733,0.192004262102628,3.52340879901687,0.000426033690514968,0.0394204850926817,"ENSMUSG00000052748.14","ENSMUSG00000052748","Swt1"
"156",894.425181100269,0.705310871817495,0.202573631386429,3.51494361989236,0.000439847357972487,0.0401801962295631,"ENSMUSG00000020752.11","ENSMUSG00000020752","Recql5"
"157",1960.66930314205,0.694547772992387,0.199333342509287,3.51530297782702,0.000439252550957357,0.0401801962295631,"ENSMUSG00000026240.12","ENSMUSG00000026240","Cops7b"
"158",404.428118953466,0.746303672239527,0.223040268433546,3.50017155470635,0.000464958822301347,0.041677746434037,"ENSMUSG00000070337.4","ENSMUSG00000070337","Gpr179"
"159",3367.33617401138,0.683933062281875,0.196887698016522,3.50159090206709,0.000462489170068308,0.041677746434037,"ENSMUSG00000078671.11","ENSMUSG00000078671","Chd2"
"160",32.2460509824241,0.323377230606999,0.150311431004129,3.50153944702213,0.00046257848718133,0.041677746434037,"ENSMUSG00000106715.3","ENSMUSG00000106715","Tmem265"
"161",859.599225576256,0.725129764090772,0.210345877538418,3.49769202970703,0.000469302719739523,0.0418058360652437,"ENSMUSG00000056919.9","ENSMUSG00000056919","Cep162"
"162",31.9295629823346,0.320437711479646,0.149801381597267,3.49166817938546,0.000480014166989298,0.0424960690306204,"ENSMUSG00000112743.1","ENSMUSG00000112743","Gm49358"
"163",8912.85839744859,0.587351568140221,0.168830812905133,3.48753143144295,0.000487501618243304,0.042894160790463,"ENSMUSG00000005506.16","ENSMUSG00000005506","Celf1"
"164",1642.59458992907,0.734625072260171,0.216009860839275,3.47568919750288,0.000509542434298719,0.0445601072726355,"ENSMUSG00000022037.15","ENSMUSG00000022037","Clu"
"165",160.740777206603,-0.741555330157331,0.201485064510428,-3.46673286715773,0.000526825176175653,0.0457922828891589,"ENSMUSG00000024395.9","ENSMUSG00000024395","Lims2"
"166",883.266497465194,0.69544238425055,0.203185143153516,3.45593639185122,0.00054838471313857,0.0473791178062251,"ENSMUSG00000032743.15","ENSMUSG00000032743","D430042O09Rik"
"167",34.0368879446569,0.269241334009413,0.140128683036591,3.44583151774463,0.000569305184990942,0.0486542471554876,"ENSMUSG00000052595.8","ENSMUSG00000052595","A1cf"
"168",881.086021794233,0.726112975299931,0.21491028837471,3.44553581894211,0.000569928428540087,0.0486542471554876,"ENSMUSG00000058318.15","ENSMUSG00000058318","Phf21a"
